Date,Open,High,Low,Close,Adj Close,Volume,daily_return,Bollinger_Upper,Bollinger_Lower,RSI,MACD,Signal_Line,Earnings Estimate,Reported Earnings,Surprise
2021-04-14,156.25,157.205002,152.274994,152.770004,152.492477,38550000,-2.5670423491443217,155.3753753426753,117.66362515732473,82.44244152564883,5.0382931160336,2.404552889022378,,,
2021-04-15,156.625,162.142502,156.315002,161.372498,161.07933,59848000,5.631009867617731,159.71930637792542,116.11569332207455,87.4272830535462,6.07103123631515,3.1378485584809326,,,
2021-04-16,160.529999,161.657501,158.652496,159.125,158.835922,33520800,-1.3927391766594632,162.64740002874947,116.37759987125052,82.46792824547774,6.631683413329881,3.8366155294507225,,,
2021-04-19,155.365005,158.074997,152.330002,153.617493,153.33844,40442000,-3.461119874312646,164.10964090325342,117.43135789674659,73.32109755726842,6.5560207894715745,4.380496581454893,,,
2021-04-20,153.232498,154.970001,149.630005,151.712494,151.43689,33413200,-1.2400924938932634,165.19519671670878,118.33080118329123,71.74057224299654,6.270062736141313,4.758409812392177,,,
2021-04-21,151.1875,153.625,151.022507,153.604996,153.325974,21677600,1.2474265962564735,166.3031796756873,119.51256742431272,70.11747506882482,6.125536640385235,5.031835177990788,,,
2021-04-22,153.75,154.384995,147.835007,148.502502,148.232742,27778800,-3.321828151995787,166.1844382501485,121.8385590498515,60.28626435947888,5.53546070051496,5.132560282495623,,,
2021-04-23,149.342499,153.350006,149.002502,152.652496,152.375183,22750000,2.79456167007881,166.02152122560443,124.73147557439557,62.083316705272146,5.34112197041128,5.174272620078755,,,
2021-04-26,151.850006,154.789993,151.25,154.779999,154.498825,19779600,1.3936902807013318,166.10658806318307,127.28515843681693,65.04000801786707,5.297710133772682,5.198960122817541,,,
2021-04-27,155.785004,156.705002,153.544998,153.817505,153.538086,16457200,-0.621846495812417,165.7687327324052,130.05651446759478,61.93322605112991,5.12654509784474,5.184477117822981,,,
2021-04-28,153.645004,155.322495,152.154999,152.767502,152.489975,20941600,-0.6826290674783797,164.6117441765317,133.61850332346833,59.37302346236481,4.850258347783296,5.1176333638150435,,,
2021-04-29,154.0,154.365005,150.714996,153.247498,152.969086,17319600,0.3142003330001364,163.82124284884134,136.38550465115867,59.09336974759573,4.616811049612238,5.017468900974483,,,
2021-04-30,151.744995,153.649994,149.970001,150.095001,149.822342,20191200,-2.057127875588549,163.20926089092873,138.19523740907127,47.827275104058515,4.129816271277548,4.839938375035096,,,
2021-05-03,151.25,152.467499,147.875,148.367493,148.097946,20391200,-1.150943061721288,162.62182480168352,139.63192279831648,40.18516469219823,3.5633973164993336,4.584630163327944,,,
2021-05-04,146.372498,146.375,140.102493,143.512497,143.251755,40532400,-3.2722774388322384,161.91358105613426,140.82991574386574,39.42301037064052,2.6917201374964748,4.20604815816165,,,
2021-05-05,147.089996,148.134995,143.875,144.585007,144.322342,29202400,0.7473286455325079,161.52602035300643,141.53247734699355,26.833656887223995,2.06366365665383,3.777571257860086,,,
2021-05-06,144.952499,145.712494,142.179993,145.229996,144.966202,19338000,0.44609673809401507,161.3035266212921,141.96097087870785,29.9379046925567,1.5995311926699287,3.341963244822055,,,
2021-05-07,148.082504,149.707504,146.717499,148.122498,147.853409,22932800,1.9916698200556304,160.98630472768704,142.69044257231295,41.418089596600524,1.4484072713985654,2.963252050137357,,,
2021-05-10,147.872498,148.059998,142.5,142.657501,142.398346,26890400,-3.68951177153386,161.39070509947044,141.34279270052957,37.27337060015629,0.8775450963694311,2.546110659383772,,,
2021-05-11,138.25,143.547501,137.5,143.0625,142.802612,28558400,0.2838960427324455,161.01498224930452,140.3452657506955,34.53611798020167,0.45259550514867897,2.1274076285367536,,,
2021-05-12,140.095001,142.602493,137.092499,137.585007,137.335052,30340800,-3.8287412844036806,161.73459886717418,138.10714943282576,34.16031770898911,-0.32245100085219747,1.6374359026589635,,,
2021-05-13,140.337494,140.807495,134.589996,136.652496,136.404266,28540400,-0.677770798092836,160.62583125863884,136.7439168413612,24.395901705610612,-1.000394855971365,1.1098697509328979,,,
2021-05-14,138.899994,143.279999,137.485001,142.429993,142.171249,25861600,4.227875208367937,159.027891339752,136.67235606024798,32.30404236802805,-1.0592639862673536,0.6760430034928476,,,
2021-05-17,141.570007,141.692505,138.535004,141.654999,141.397675,21698000,-0.544122753695564,158.41055750868063,136.0934404913194,32.47855823175007,-1.155138022980509,0.30980679819817625,,,
2021-05-18,142.669998,144.042496,140.039993,140.157501,139.902908,18625600,-1.0571444781839356,158.05473843416976,135.29376026583023,32.06513203944577,-1.3365475728500655,-0.019464076011472098,,,
2021-05-19,135.664993,140.794998,135.432495,140.657501,140.401993,34400000,0.35674152038427387,157.21881630884897,134.834932891151,32.10376656528497,-1.423560210806528,-0.3002833029704833,,,
2021-05-20,143.024994,146.837494,142.705002,146.125,145.859543,32159200,3.887100909037189,157.03956843514823,134.7764305648518,44.7052524122904,-1.0393558307347348,-0.4480978085233336,,,
2021-05-21,151.637497,152.220001,148.695007,149.917496,149.645142,67299200,2.595377929854581,156.6174954762794,134.92500352372062,51.959301914466856,-0.4239611987042906,-0.44327048655952506,,,
2021-05-24,152.125,157.449997,151.759995,156.119995,155.836395,55481600,4.1372749448803425,156.9325264624911,134.7439721375089,65.41165323846835,0.5578033044386927,-0.2430557283598815,,,
2021-05-25,157.660004,158.184998,154.824997,156.477493,156.193253,43540800,0.22898924638066198,157.52264770868985,134.41984969131013,64.79626038681909,1.349153643887604,0.07538614608961558,,,
2021-05-26,157.342499,157.9375,155.862503,157.0,156.714783,37044000,0.33391830990032734,158.39472276277976,133.97102443722022,64.68863963275669,1.9954639708759032,0.45940171104687316,0.82,0.92,+11.46
2021-05-27,156.997498,157.5,154.600006,154.880005,154.598648,58147600,-1.350315286624193,158.69503780946636,133.83396009053362,58.598981896868175,2.3099757202727176,0.8295165128920421,,,
2021-05-28,155.009995,162.774994,155.009995,162.445007,162.149902,64453600,4.8844277865305985,161.19777538382414,132.56622311617588,73.90229115969065,3.133539492930936,1.290321108899821,,,
2021-06-01,162.699997,163.882507,159.032501,162.645004,162.349533,47280400,0.12311674190146338,163.5533520510858,131.63839754891418,73.7723953338643,3.7590260898234646,1.7840621050845498,,,
2021-06-02,162.522507,169.1875,162.354996,167.782501,167.477707,59416800,3.1587179892718975,166.9950800825663,130.6236699174337,86.96370817399068,4.616070607732752,2.35046380561419,,,
2021-06-03,167.007507,172.589996,165.830002,169.697495,169.389221,58000800,1.1413550212843848,170.36722016973917,129.76277863026084,89.49918758015934,5.38770249375591,2.9579115432425342,,,
2021-06-04,171.125,176.610001,170.955002,175.782501,175.463181,61712000,3.5857960071832506,174.75882349068652,128.42642580931349,89.57581993152796,6.416272655241187,3.649583765642265,,,
2021-06-07,175.712494,178.125,171.927505,176.190002,175.869934,57575600,0.23182114128641462,178.55417129411146,127.43782840588855,91.33949257204736,7.1815197543508305,4.355970963383978,,,
2021-06-08,175.272507,176.214996,172.509995,174.570007,174.252884,32384800,-0.9194590962090965,181.386866007947,127.79638429205295,91.07240854600994,7.570001273546723,4.998777025416527,,,
2021-06-09,175.157501,175.75,172.557495,173.582504,173.306885,38165600,-0.5656773560191231,183.6153291798076,128.61992152019235,88.8449876662309,7.70932414729225,5.540886449791672,,,
2021-06-10,173.5,174.919998,171.759995,174.25,173.973343,28777200,0.3845410595067822,185.1332866219829,130.7684633780171,87.42018424381536,7.783872243277585,5.989483608488855,,,
2021-06-11,174.794998,179.392502,174.4375,178.252502,177.969467,41630800,2.2969882352941173,186.71303460028432,133.34871599971567,87.49009261499715,8.072861683228751,6.406159223436834,,,
2021-06-14,179.059998,180.395004,176.627502,180.1875,179.901398,32137600,1.0855376380635606,188.7002081521511,135.13729314784888,85.89754860401041,8.361638302185014,6.797255039186471,,,
2021-06-15,179.149994,180.162506,177.279999,177.884995,177.602539,24303200,-1.277838362816508,189.6271773573654,137.8333235426346,80.1790416679519,8.308922852054621,7.099588601760102,,,
2021-06-16,177.907501,179.547501,175.845001,178.102493,177.819702,30712400,0.12226888501754019,189.75212005270274,141.50288004729728,80.00710928057458,8.19028326175814,7.31772753375971,,,
2021-06-17,177.744995,188.350006,177.5625,186.572495,186.27623,80965600,4.755689747700487,190.74645934025264,145.1000401597474,88.17222891150656,8.679665129625448,7.590115052932858,,,
2021-06-18,187.839996,193.75,185.839996,186.387497,186.091537,96885600,-0.09915609479307363,191.74405580164543,148.12869339835456,85.07287132741436,8.949412734027163,7.861974589151719,,,
2021-06-21,184.352493,185.365005,178.227493,184.272507,183.979935,67238400,-1.1347274007333263,192.1979776553277,151.1102726446723,79.9986295853927,8.890048689224813,8.067589409166338,,,
2021-06-22,184.714996,189.637497,183.860001,188.867493,188.567627,58014400,2.4935819644544166,193.8423756201419,152.74062447985816,79.69301146368957,9.108778891283066,8.275827305589683,,,
2021-06-23,190.077499,191.527496,189.077499,190.572495,190.269913,33235600,0.9027503743060716,195.3298174562414,154.66268284375863,79.57219244367371,9.312356515217232,8.483133147515193,,,
2021-06-24,192.277496,194.199997,190.882507,192.054993,191.750031,32092400,0.7779181355630493,196.5883512780861,156.90964832191392,76.5089285405927,9.483992881373979,8.68330509428695,,,
2021-06-25,192.804993,193.455002,188.945007,190.309998,190.007828,27836400,-0.9085913220699182,196.36475482522044,160.6762440747796,72.04185155601782,9.371184246523882,8.820880924734336,,,
2021-06-28,193.612503,200.787506,193.190002,199.850006,199.532669,49543600,5.012877988680353,198.9666397259228,161.81485907407722,81.63956323283358,9.937033569686662,9.044111453724803,,,
2021-06-29,198.824997,200.987503,196.570007,200.267502,199.949524,36763200,0.20890467223704245,200.90096178781045,163.6427868121895,83.88143171450545,10.300424787894656,9.295374120558774,,,
2021-06-30,199.992493,201.625,198.637497,200.024994,199.707382,32656800,-0.12109203818800873,202.81159607109822,164.9564018289018,83.08304872706151,10.44840388150044,9.525980072747108,,,
2021-07-01,201.25,204.559998,200.190002,202.119995,201.799072,48013600,1.047369610219806,204.86563673680465,166.14461116319538,82.21202869776448,10.612394374992135,9.743262933196114,,,
2021-07-02,204.402496,205.052505,202.877502,204.869995,204.544693,34276400,1.3605779081876657,207.57428451070723,166.3447127892927,82.59492040234966,10.839311207499946,9.96247258805688,,,
2021-07-06,207.375,208.419998,203.502502,206.985001,206.656342,44670800,1.0323649395315382,210.29363087713193,166.7048663228681,88.61979464996774,11.062288563937699,10.182435783233043,,,
2021-07-07,208.535004,208.75,203.320007,203.717499,203.394043,41842800,-1.5786177666081258,211.72729047062762,168.18595592937243,81.44875510350005,10.85026452623012,10.316001531832459,,,
2021-07-08,198.565002,201.330002,197.007507,199.027496,198.711472,50330000,-2.3022091980424264,211.91762312004107,170.54012247995894,66.85614204880211,10.1863677955335,10.290074784572667,,,
2021-07-09,199.625,200.802505,197.542496,200.502502,200.184143,29662400,0.7411066458877569,211.98845266358978,173.09454313641027,68.45822496513077,9.667801117118387,10.165620051081811,,,
2021-07-12,202.399994,205.327499,201.877502,205.125,204.799286,32198400,2.305456517445359,212.8833875369575,174.8868580630425,75.59058525335297,9.520088589959897,10.03651375885743,,,
2021-07-13,204.005005,204.612503,201.139999,202.5,202.178467,29070800,-1.2797074954296161,213.21662089730447,176.78487470269553,67.58011337049177,9.086466654551288,9.846504337996201,,,
2021-07-14,203.577499,204.177505,197.527496,198.414993,198.09993,38010000,-2.0172874074073976,212.40290158516706,179.65159381483295,59.52857379745907,8.317315387156498,9.54066654782826,,,
2021-07-15,198.117493,198.470001,188.585007,189.662506,189.361328,55056400,-4.411202433678996,211.01504838964243,182.1954483103576,47.5295718312206,6.921715683218622,9.016876374906333,,,
2021-07-16,190.304993,191.570007,180.729996,181.610001,181.321625,68822400,-4.24570209991847,211.6388367503557,181.07541054964432,42.051897763543955,5.107052089726324,8.234911517870332,,,
2021-07-19,179.152496,190.419998,178.654999,187.797501,187.499313,74906000,3.4070260260611995,211.52760897647244,181.32763872352757,38.27064323600367,4.120696828845183,7.412068580065303,,,
2021-07-20,187.300003,188.380005,181.639999,186.119995,185.824448,43468700,-0.8932525678283731,211.32664720220146,181.71334929779857,36.56138759857058,3.167133717569726,6.563081607566188,,,
2021-07-21,188.820007,195.270004,187.419998,194.100006,193.791794,37101700,4.28756244056423,211.19873083618216,182.36451696381783,45.09318024046763,3.0205294940055296,5.8545711848540565,,,
2021-07-22,196.419998,198.869995,192.759995,195.940002,195.628876,32382600,0.9479628764153647,211.17736096667346,182.9226375333265,44.860287571061804,3.018026954244334,5.287262338732113,,,
2021-07-23,196.559998,197.0,192.5,195.580002,195.269424,19567200,-0.18372971130212745,211.1780892554149,183.27441014458512,41.953933262494424,2.9529548566622736,4.820400842318145,,,
2021-07-26,193.110001,194.419998,189.139999,192.940002,192.633636,20394300,-1.349831257287759,211.08284956502928,183.6326502349707,37.94524595570911,2.657722246230037,4.387865123100524,,,
2021-07-27,192.649994,196.220001,187.410004,192.080002,191.774994,24886300,-0.4457344205894609,210.83645332803172,183.1020460719683,39.58100806590889,2.3275232238545414,3.975796743251328,,,
2021-07-28,193.190002,196.460007,189.949997,195.029999,194.720291,20219100,1.5358168311556009,210.50998682259004,182.90476227740996,46.30596863692477,2.2776232009238697,3.6361620347858365,,,
2021-07-29,195.190002,198.529999,193.279999,196.619995,196.3078,19078100,0.8152571441073508,210.25114997405944,182.82309922594055,46.41983790383118,2.3394092091585605,3.3768114696603817,,,
2021-07-30,194.179993,196.300003,192.630005,194.990005,194.680405,18349700,-0.8290052087530531,209.65213215510784,182.70911804489214,40.10833887452067,2.2311294240528525,3.147675060538876,,,
2021-08-02,197.0,199.610001,193.610001,197.5,197.186401,21744400,1.2872429025272414,208.672156418538,182.952094281462,45.10906683147155,2.32109637960761,2.982359324352623,,,
2021-08-03,197.399994,202.220001,192.199997,198.149994,197.835358,30181100,0.3291108860759451,207.1783696846699,183.5623803153301,49.72210661930477,2.4169834430239234,2.869284148086883,,,
2021-08-04,199.899994,203.179993,198.279999,202.740005,202.418091,23130900,2.3164325707726308,206.9913056949154,183.65169490508458,65.02556293386424,2.8307193879452655,2.8615711960585597,,,
2021-08-05,205.0,207.330002,203.419998,206.369995,206.042297,21143500,1.7904655768357092,208.27529252108235,183.10195797891765,81.66645717688706,3.4121844229925387,2.9716938414453558,,,
2021-08-06,205.240005,205.699997,202.100006,203.660004,203.336639,17849700,-1.3131710353532777,208.76230784627697,182.930692853723,72.26786445317279,3.6126812860866266,3.09989133037361,,,
2021-08-09,204.460007,205.080002,201.429993,202.949997,202.627747,14644300,-0.3486236796892084,208.35785506721976,183.11764533278023,74.28573259122997,3.671956830834546,3.2143044304657975,,,
2021-08-10,203.220001,204.300003,198.350006,199.360001,199.043457,17923800,-1.7689066533959963,207.92168062009443,183.23981987990555,58.69134407071156,3.3901706755135876,3.2494776794753557,,,
2021-08-11,200.429993,200.490005,194.300003,196.990005,196.677246,18592500,-1.188802160971103,207.79787540605633,183.22112629394366,51.70510597885422,2.94170411307681,3.187922966195647,,,
2021-08-12,198.699997,200.289993,196.199997,199.050003,198.733948,15165200,1.0457373205305487,208.041966519295,183.91578488070502,55.34011259662638,2.72114805289894,3.094567983536306,,,
2021-08-13,199.050003,202.139999,198.509995,201.880005,201.559464,18306300,1.4217543116540554,207.2421653644069,186.74258643559313,63.67811065147171,2.743092631928846,3.024272913214814,,,
2021-08-16,201.350006,202.869995,194.529999,199.5,199.183243,21087600,-1.1789206167297284,206.91245389152104,188.24254780847897,60.847960442536085,2.539167414565611,2.927251813484973,,,
2021-08-17,196.850006,197.699997,192.669998,194.580002,194.271042,20458500,-2.4661644110275605,205.787850961952,190.21315143804802,49.37794113121856,1.9579820913942285,2.7333978690668244,,,
2021-08-18,195.0,196.339996,190.0,190.399994,190.097672,28591300,-2.1482207611448256,206.14961211388834,189.48138908611168,41.976258966690416,1.1468763471272894,2.4160935646789174,1.01,1.04,+2.51
2021-08-19,194.940002,204.949997,187.619995,197.979996,197.665649,76655500,3.9810936128495955,206.2047664343224,189.6302341656776,53.34376142711542,1.1029973469508718,2.1534743211333085,,,
