,Date,Open,High,Low,Close,Adj Close,Volume,daily_return,Bollinger_Upper,Bollinger_Lower,RSI,MACD,Signal_Line,Earnings Estimate,Reported Earnings,Surprise,diff_macd_sinal_line
565,2023-04-03,275.089996,280.0,273.359985,279.649994,279.598022,39871600,0.6768207777838819,289.1595199313675,222.82047766863244,85.70644190330577,13.82880954763624,13.085633423317086,,,,0.7431761243191541
566,2023-04-04,279.660004,280.0,273.070007,274.529999,274.478973,36859200,-1.8308582549084629,290.35074625577465,225.7942507442253,77.74910322642305,13.438995609731307,13.15630586059993,,,,0.2826897491313769
567,2023-04-05,268.290009,269.980011,263.950012,268.809998,268.76004,51501500,-2.0835613670038167,291.0896159111338,227.7553810888661,63.21498891261936,12.524138506133625,13.02987238970667,,,,-0.5057338835730452
568,2023-04-06,265.839996,270.799988,264.269989,270.369995,270.319733,39765400,0.5803344412807165,290.92400991289776,231.52198648710225,63.01070946414244,11.78908910011114,12.781715731787566,,,,-0.9926266316764263
569,2023-04-10,268.230011,276.209991,266.690002,275.790009,275.73877,39527900,2.004665495518454,289.8843099720784,237.17568792792173,65.5204380950511,11.51121288627462,12.527615162684976,,,,-1.0164022764103553
570,2023-04-11,277.23999,277.899994,271.26001,271.690002,271.639526,31437800,-1.486640873926659,286.80841863570834,244.4545790642917,58.78624052522886,10.83525560322579,12.18914325079314,,,,-1.3538876475673511
571,2023-04-12,273.700012,274.679993,264.480011,264.950012,264.900787,44625900,-2.4807648240217417,284.4752928507584,249.21970554924164,50.22786413117528,9.644517725016897,11.680218145637893,,,,-2.035700420620996
572,2023-04-13,267.339996,268.869995,263.290009,264.630005,264.580841,35361500,-0.1207801417272724,281.3609128105285,254.56908618947148,43.045472471081695,8.576166775137892,11.059407871537893,,,,-2.4832410964000005
573,2023-04-14,265.040009,268.829987,262.200012,267.579987,267.530273,39566000,1.114757187114912,280.6042027206536,256.5427945793465,49.794780080447175,7.876731782781007,10.422872653786516,,,,-2.54614087100551
574,2023-04-17,265.649994,270.059998,264.329987,270.019989,269.969818,32147100,0.9118776136273654,280.0040207266038,258.4199754733961,54.60589996376881,7.433622113181912,9.825022545665597,,,,-2.3914004324836853
575,2023-04-18,275.329987,281.100006,273.570007,276.670013,276.618591,60481200,2.4627895233341413,280.24125167898006,259.9497458210199,61.11013385591412,7.532229020325815,9.36646384059764,,,,-1.834234820271826
576,2023-04-19,273.609985,280.0,272.320007,279.309998,279.258087,35866000,0.9541999045628468,281.15082305021383,260.7721752497862,58.855434492035386,7.734244870420639,9.04002004656224,,,,-1.3057751761416014
577,2023-04-20,276.709991,280.299988,270.0,271.040009,270.989624,42771300,-2.9608639358480904,281.030962797772,261.52803710222804,47.584434632034615,7.144665631943099,8.660949163638412,,,,-1.5162835316953132
578,2023-04-21,269.519989,271.829987,267.220001,271.190002,271.139618,34510300,0.0553398004056182,280.990477096106,261.4965226038941,43.90290205941656,6.613289138754794,8.251417158661688,,,,-1.638128019906894
579,2023-04-24,270.130005,273.660004,266.709991,270.420013,270.369751,33928200,-0.2839297150785125,280.9959489178623,261.7540511821378,41.26775272835985,6.060179782111504,7.813169683351652,,,,-1.7529899012401478
580,2023-04-25,270.779999,272.470001,262.25,262.410004,262.361237,37852700,-2.9620622050631877,281.3121787629027,261.1478219370973,39.1280970651071,4.91879504078571,7.234294754838464,,,,-2.315499714052754
581,2023-04-26,270.019989,273.299988,267.049988,269.559998,269.509888,40633700,2.724741393624619,281.05397719563547,261.95202270436454,50.65593863576868,4.538862983726631,6.695208400616098,,,,-2.156345416889467
582,2023-04-27,273.630005,274.950012,266.25,272.26001,272.209412,37716100,1.0016367487879263,281.1475470796232,262.10045422037683,51.62066120497314,4.404856056016797,6.237137931696238,,,,-1.832281875679441
583,2023-04-28,272.25,277.579987,270.709991,277.48999,277.438416,29168700,1.9209504914070807,281.64451089379884,261.9694907062012,51.46247598264986,4.666873465292383,5.923085038415468,,,,-1.2562115731230845
584,2023-05-01,278.399994,290.579987,277.799988,289.100006,289.046295,57032900,4.183940472951853,284.65751958799297,260.089483712007,63.26376003939177,5.745129139621781,5.887493858656731,,,,-0.14236471903494952
585,2023-05-02,286.799988,288.359985,280.829987,282.100006,282.047607,40273000,-2.4213074558013026,285.12944681375006,259.86255768625006,63.01411343533224,5.96604023330292,5.9032031335859685,,,,0.06283709971695117
586,2023-05-03,278.399994,283.670013,274.720001,278.019989,277.968323,38338700,-1.4463016353143954,285.5168562414136,259.8241472585864,59.61233706961519,5.745658221420058,5.871694151152787,,,,-0.12603592973272892
587,2023-05-04,276.51001,278.589996,272.399994,275.619995,275.568787,32185000,-0.8632451244359962,285.78732947155146,260.2346737284485,55.81766102357969,5.316064152606771,5.760568151443584,,,,-0.44450399883681335
588,2023-05-05,278.26001,287.549988,277.309998,286.799988,286.746704,36101400,4.056306945365118,287.9375815405657,259.7274209594343,60.77852009111768,5.81075696874899,5.770605914904666,,,,0.04015105384432438
589,2023-05-08,285.220001,292.200012,283.5,291.51001,291.455841,34497900,1.6422671537908329,290.7843176383741,258.4526849616259,59.77602000569357,6.507845608532762,5.918053853630285,,,,0.5897917549024765
590,2023-05-09,288.98999,289.730011,284.5,285.709991,285.656891,31486900,-1.989646599099637,292.15274927781286,258.4862522221871,54.04755300678053,6.517154615673576,6.037874006038943,,,,0.4792806096346327
591,2023-05-10,290.049988,291.130005,284.609985,288.850006,288.796326,36935000,1.0990217699457403,293.6390565685326,259.3899443314674,62.04516720690029,6.700663956132303,6.170431996057616,,,,0.530231960074687
592,2023-05-11,288.959991,289.5,282.459991,285.779999,285.726898,32214900,-1.0628377830118607,294.21172196377177,260.93227833622825,59.4925076643069,6.523177394313564,6.240981075708806,,,,0.2821963186047576
593,2023-05-12,285.290009,287.799988,280.459991,283.399994,283.347321,27402700,-0.8328102065673249,294.499217881964,262.226783118036,58.27170995982761,6.119924818594484,6.216769824285942,,,,-0.09684500569145804
594,2023-05-15,285.079987,289.690002,281.519989,289.529999,289.476166,29392600,2.1630222758579176,295.70828812037473,262.9687138796253,67.70695156895826,6.223246705782117,6.218065200585178,,,,0.005181505196938829
595,2023-05-16,288.410004,298.700012,288.320007,292.130005,292.075714,44940500,0.898009190405169,297.3858097749093,262.8371914250907,65.6670682256947,6.440684597957272,6.262589080059597,,,,0.17809551789767486
596,2023-05-17,295.839996,301.98999,294.299988,301.779999,301.723907,43253500,3.303321752245192,301.0289110225851,261.44109027741496,68.68825127573632,7.3074438969782705,6.471560043443332,,,,0.8358838535349387
597,2023-05-18,304.100006,318.279999,303.200012,316.779999,316.72113,74872500,4.970508333787893,308.29867184325576,258.74532845674423,72.13519314283985,9.099834300519149,6.997214894858495,,,,2.1026194056606533
598,2023-05-19,315.359985,315.799988,309.160004,312.640015,312.581909,47312400,-1.306895641476391,312.8392853998043,258.3497162001957,64.48080175530379,10.070171826934144,7.611806281273624,,,,2.458365545660521
599,2023-05-22,309.01001,315.200012,306.799988,311.76001,311.702057,37200000,-0.2814754854716828,316.29619029139803,259.02681100860195,69.73122535576275,10.645448158718692,8.218534656762639,,,,2.4269135019560526
600,2023-05-23,310.0,312.880005,306.309998,306.880005,306.822998,35625300,-1.5653081997271,317.13655659385336,262.6334448061466,68.99683746933616,10.58555943679812,8.691939612769737,,,,1.8936198240283826
601,2023-05-24,302.100006,306.070007,298.059998,305.380005,305.323273,72141900,-0.4887903987097486,317.995537307905,265.3564647920949,69.8241315021597,10.29834679783704,9.013221049783198,0.92,1.09,18.57,1.2851257480538418
602,2023-05-25,385.230011,394.799988,366.350006,379.799988,379.729401,154391100,24.36963186243972,343.1673303429337,250.93866955706636,83.62254749727131,15.892599393547414,10.389096718536042,,,,5.503502675011372
603,2023-05-26,378.899994,391.700012,375.5,389.459991,389.387634,71439700,2.543444788102533,363.5750950341599,241.7279049658401,84.18846764507853,20.86504711504648,12.48428679783813,,,,8.380760317208349
604,2023-05-30,405.950012,419.380005,399.48999,401.109985,401.035431,92340100,2.991319845226404,382.9635418622239,233.5404560377762,88.69885625624991,25.452405425451214,15.07791052336075,,,,10.374494902090465
605,2023-05-31,394.880005,402.950012,378.220001,378.339996,378.269684,100258000,-5.676744496899023,392.9045149708583,233.22348192914168,76.51869869243153,26.94002429057798,17.450333276804198,,,,9.489691013773783
606,2023-06-01,384.890015,400.5,383.399994,397.700012,397.626129,63587300,5.117094730846272,405.495939721023,232.60005947897707,80.24538418927267,29.342917563363017,19.828850134115964,,,,9.514067429247053
607,2023-06-02,400.970001,405.0,390.579987,393.269989,393.196899,48165500,-1.1139107031256534,414.8763967701124,234.98460182988765,79.36601028726108,30.53774188177448,21.97062848364767,,,,8.56711339812681
608,2023-06-05,389.089996,395.649994,387.070007,391.709991,391.637207,39609400,-0.3966735432741064,422.9507866599921,237.401212240008,77.99451835616438,31.00140506136438,23.776783799191016,,,,7.224621262173365
609,2023-06-06,388.299988,391.600006,381.480011,386.540009,386.46817,38872900,-1.3198494086917534,429.08785894492416,240.76713985507592,75.5065694718629,30.598961352366587,25.14121930982613,,,,5.457742042540456
610,2023-06-07,389.149994,394.98999,373.559998,374.75,374.719116,51199800,-3.0501393712131897,432.1513030544066,246.60769664559345,69.48881056246618,28.994436801415414,25.911862808143987,,,,3.082573993271428
611,2023-06-08,377.23999,388.640015,375.049988,385.100006,385.068298,41777200,2.7618428285523637,435.9070244934561,252.4769752065439,68.71165866638353,28.23255124381643,26.376000495278475,,,,1.8565507485379555
612,2023-06-09,390.369995,397.109985,385.670013,387.700012,387.668091,42722000,0.6751508593848321,438.6328888653845,259.9431121346155,70.73251273937828,27.52130176998457,26.605060750219696,,,,0.9162410197648754
613,2023-06-12,392.0,395.299988,386.179993,394.820007,394.787476,38870100,1.8364701520824145,440.7329986437396,268.9850036562604,72.17771894905759,27.218398771740453,26.727728354523848,,,,0.49067041721660587
614,2023-06-13,401.859985,411.01001,397.399994,410.220001,410.186218,61320800,3.9005100367165646,444.3665215616068,277.42048093839315,76.12498661265028,27.899389975147585,26.962060678648594,,,,0.9373292964989908
615,2023-06-14,408.23999,430.0,405.519989,429.970001,429.93457,74046500,4.8144897742321335,450.1070023611117,285.4639997388883,78.83627208106533,29.690486901177053,27.50774592315429,,,,2.182740978022764
616,2023-06-15,426.019989,432.890015,421.470001,426.529999,426.494873,56862200,-0.8000562811357748,454.1623561359644,293.8836459640356,66.10824044232962,30.48099872754005,28.102396484031445,,,,2.378602243508606
617,2023-06-16,434.5,437.209991,426.609985,426.920013,426.884857,65475500,0.0914388204614979,458.2310263737304,300.8289771262696,63.79437850756665,30.784096019106077,28.63873639104637,,,,2.1453596280597083
618,2023-06-20,429.980011,439.899994,426.73999,438.079987,438.043915,45115300,2.614066724485009,462.0120489780976,309.59195172190243,63.66324185596913,31.561003834217843,29.223189879680668,,,,2.337813954537175
619,2023-06-21,435.01001,436.149994,420.799988,430.450012,430.414551,55160300,-1.7416853603038462,461.9163108051932,321.5566900948069,71.68540099968709,31.201363759627725,29.61882465567008,,,,1.5825391039576466
620,2023-06-22,422.529999,434.26001,422.339996,430.25,430.214569,41773700,-0.046465790318062,457.5819983365447,338.22800206345534,66.11545263050326,30.54806800022368,29.8046733245808,,,,0.7433946756428789
621,2023-06-23,424.640015,428.089996,420.149994,422.089996,422.055237,35632300,-1.896572690296339,445.4395788548723,362.0414206451277,63.76051135461064,29.037159972198083,29.65117065410426,,,,-0.6140106819061764
622,2023-06-26,424.609985,427.640015,401.0,406.320007,406.28653,59432200,-3.736167440462157,445.2180632332347,364.9149381667652,56.142277250538406,26.26448749471706,28.97383402222682,,,,-2.709346527509762
623,2023-06-27,407.98999,419.399994,404.480011,418.76001,418.725525,46217500,3.0616269899798487,446.4227416119903,366.6402616880097,62.76545377981547,24.78522026598165,28.13611127097779,,,,-3.3508910049961393
624,2023-06-28,406.600006,418.450012,405.179993,411.170013,411.136139,58263900,-1.8124932703101335,446.8915901400389,367.1774159599611,64.9262383841058,22.738327716220454,27.056554560026324,,,,-4.318226843805871
625,2023-06-29,415.579987,416.0,406.0,408.220001,408.186371,38051400,-0.7174676913999423,446.0270788358813,371.0299277641187,60.08725987789683,20.640182137732666,25.773280075567595,,,,-5.133097937834929
626,2023-06-30,416.799988,425.5,415.01001,423.019989,422.985138,50053400,3.625493107575584,447.46306203051296,372.125942269487,63.92744022890415,19.941745959285186,24.606973252311118,,,,-4.665227293025932
627,2023-07-03,425.170013,428.980011,422.019989,424.130005,424.095062,19820900,0.2624027300988762,448.6828387236814,373.99216717631856,62.13262805408196,19.25583004786006,23.536744611420904,,,,-4.280914563560845
628,2023-07-05,421.350006,431.769989,420.850006,423.170013,423.135162,32361800,-0.2263438070126633,449.4156858415346,376.4053222584654,56.08839430131332,18.4224113246882,22.513877954074363,,,,-4.091466629386165
629,2023-07-06,418.440002,421.790009,413.459991,421.029999,420.995331,30358200,-0.505710219121791,449.0963614128147,380.1736456871852,44.96281113029623,17.38879256066815,21.48886087539312,,,,-4.100068314724968
630,2023-07-07,423.220001,432.140015,421.799988,425.029999,424.994995,35525300,0.9500510675012565,446.283422065848,388.014584934152,49.160134284449526,16.699902730616373,20.531069246437774,,,,-3.831166515821401
631,2023-07-10,426.570007,428.109985,416.48999,421.799988,421.765228,35390800,-0.7599489465683562,443.9429884164479,394.0250167835521,47.22160531670142,15.712197254300918,19.567294848010405,,,,-3.8550975937094876
632,2023-07-11,424.809998,427.579987,420.670013,424.049988,424.015045,29824400,0.5334281801828711,441.0105521297252,400.5924506702747,41.57155063762874,14.938784732922215,18.641592824992767,,,,-3.7028080920705513
633,2023-07-12,430.329987,439.350006,427.769989,439.019989,438.983826,48127700,3.5302444107132125,440.77675661451497,405.2462443854852,54.73113244436164,15.356780304686254,17.984630320931466,,,,-2.627850016245212
634,2023-07-13,445.179993,461.549988,444.920013,459.769989,459.732117,47820400,4.726436271675083,448.7220276369549,402.2559721630451,63.282929187913176,17.1645343246758,17.820611121680333,,,,-0.656076797004534
635,2023-07-14,465.829987,480.880005,450.600006,454.690002,454.652557,77066400,-1.104897475159039,453.3450941607077,400.1049057392922,65.08700619335374,17.980017464842376,17.852492390312744,,,,0.12752507452963258
636,2023-07-17,462.890015,464.959991,452.619995,464.609985,464.571716,51048800,2.1817024690153675,460.1808597345327,397.07713876546734,78.52039128993476,19.20536594827945,18.123067101906084,,,,1.0822988463733658
637,2023-07-18,467.01001,478.959991,457.339996,474.940002,474.900879,57019000,2.2233738691603837,468.741401135081,393.3185962649191,78.06753691830869,20.770579182331005,18.65256951799107,,,,2.1180096643399366
638,2023-07-19,474.640015,478.179993,467.420013,470.769989,470.731201,42750200,-0.8780083763085478,474.29279024798905,391.0362073520109,80.82968913501523,21.427533480435955,19.207562310480046,,,,2.219971169955908
639,2023-07-20,465.070007,470.869995,450.619995,455.200012,455.162506,53786500,-3.307342728680185,476.707954756899,391.096042843101,71.49524681090087,20.456003400826543,19.457250528549345,,,,0.9987528722771977
640,2023-07-21,457.880005,458.660004,441.0,443.089996,443.053497,96283200,-2.6603725133469536,477.5042024195251,391.5837947804749,59.41458012765114,18.4956751002685,19.264935442893176,,,,-0.7692603426246762
641,2023-07-24,447.309998,451.089996,440.399994,446.119995,446.083252,38251600,0.6838337645519887,478.5830871899756,392.9079099100244,60.132701121306695,16.99073774683677,18.81009590368189,,,,-1.8193581568451194
642,2023-07-25,449.410004,461.829987,449.230011,456.790009,456.75238,34808100,2.391736330939387,479.73218730627775,396.80580999372216,64.21924670093136,16.46919834176242,18.341916391298,,,,-1.8727180495355782
643,2023-07-26,460.209991,460.529999,446.299988,454.519989,454.482544,36423700,-0.4969504488439913,481.05952976481,399.05446543519,64.14870268144739,15.691817459248227,17.811896604888048,,,,-2.1200791456398207
644,2023-07-27,465.190002,473.950012,457.5,459.0,458.962189,45597600,0.9856576406807926,481.9072839414516,402.9897099585485,64.29352309700722,15.261314027543447,17.30178008941913,,,,-2.040466061875682
645,2023-07-28,466.679993,470.269989,463.809998,467.5,467.461487,33119400,1.85185185185186,482.9021792489442,407.9228145510559,68.41256970445086,15.428169583586168,16.92705798825254,,,,-1.4988884046663706
646,2023-07-31,467.540009,471.299988,465.059998,467.290009,467.251526,25105500,-0.0449178609625677,484.7749774413053,410.4770183586948,67.71260475450157,15.36632585588643,16.61491156177932,,,,-1.2485857058928893
647,2023-08-01,464.600006,469.0,460.269989,465.070007,465.031708,23785800,-0.4750801338018862,485.8702625593341,413.4757334406659,61.91565769399202,14.965663791667223,16.2850620077569,,,,-1.3193982160896756
648,2023-08-02,458.309998,458.399994,433.869995,442.690002,442.653534,53014200,-4.812179814468232,484.8341029730207,416.4638919269793,42.30215359135229,12.69590634771572,15.567230875748663,,,,-2.871324528032943
649,2023-08-03,438.0,451.179993,438.0,445.149994,445.113312,32417600,0.5556917908437375,483.2265132783834,420.4834811216165,45.59637902644792,10.969162340657247,14.647617168730385,,,,-3.6784548280731375
650,2023-08-04,449.850006,456.420013,443.929993,446.799988,446.763184,36225800,0.3706602318857888,481.8064872254259,424.0805060745741,41.09945631112172,9.622918980817644,13.642677531147836,,,,-4.019758550330192
651,2023-08-07,451.109985,455.399994,445.630005,454.170013,454.132599,32215400,1.6495132493154818,479.42494159642655,429.6990542035733,39.30375096383451,9.04642923757217,12.723427872432705,,,,-3.676998634860535
652,2023-08-08,448.529999,452.420013,440.559998,446.640015,446.60321,35384300,-1.6579689949719256,476.4281840222511,434.9548144777489,37.98906748114516,7.890986672493,11.756939632444766,,,,-3.865952959951766
653,2023-08-09,442.73999,443.119995,421.339996,425.540009,425.504944,58644900,-4.724163821282335,478.7024302583301,431.33257024166994,36.0068019579492,5.212608267687472,10.448073359493309,,,,-5.235465091805837
654,2023-08-10,421.600006,435.73999,418.350006,423.880005,423.845093,49270500,-0.3900935199726452,480.5502131814672,425.8957889185327,39.94557796838421,2.922338733806328,8.942926434355913,,,,-6.020587700549585
655,2023-08-11,417.51001,420.179993,406.390015,408.549988,408.516327,53200900,-3.616593568738869,484.73990794041583,417.09209275958415,32.579069148229024,-0.1282423281667206,7.128692681851387,,,,-7.256935010018108
656,2023-08-14,404.859985,438.0,403.109985,437.529999,437.493958,69028600,7.093381924172282,483.2455531089516,415.8784489910484,42.36562613138111,-0.2050415154314464,5.661945842394821,,,,-5.866987357826267
657,2023-08-15,445.600006,452.679993,437.100006,439.399994,439.3638,67651200,0.4273981222485234,479.5251688694578,416.0448324305421,43.98759787364806,-0.1137017730840739,4.506816319299042,,,,-4.620518092383116
658,2023-08-16,445.200012,446.75,434.059998,434.859985,434.824158,52745100,-1.0332291902580226,476.2848943819484,415.6941065180517,40.40540318072531,-0.4030095102981477,3.5248511533796045,,,,-3.927860663677752
659,2023-08-17,439.700012,440.619995,430.01001,433.440002,433.404297,45239500,-0.3265379775055699,475.36660762094425,414.4363922790558,35.6553281589412,-0.7383574125565247,2.6722094401923786,,,,-3.4105668527489033
660,2023-08-18,426.350006,435.779999,416.600006,432.98999,432.954315,58262200,-0.1038233660768606,475.3194437711833,413.4735555288168,35.58338781170515,-1.0285784366898838,1.932051864815926,,,,-2.9606303015058097
661,2023-08-21,444.940002,470.649994,442.220001,469.670013,469.631317,69257300,8.47133278993355,478.5017847571652,412.6462163428348,51.49915388516891,1.6818038314299883,1.8820022581387383,,,,-0.20019842670875
662,2023-08-22,481.350006,481.869995,453.329987,456.679993,456.642365,75720700,-2.765775893808231,478.48843048581887,412.6485690141813,54.85662096619271,2.7499159351543767,2.055584993541866,,,,0.6943309416125105
663,2023-08-23,458.660004,472.0,452.079987,471.160004,471.121185,77904600,3.170712801513065,481.0677310859359,411.7332699140641,58.33386478655947,4.710518421717211,2.5865716791769358,2.09,2.7,29.41,2.123946742540275
664,2023-08-24,502.160004,502.660004,471.589996,471.630005,471.591156,115604400,0.0997540105292849,483.0975399856971,410.9664615143028,58.01640038815752,6.230414826611536,3.315340308663856,,,,2.91507451794768
665,2023-08-25,470.119995,478.049988,450.23999,460.179993,460.14209,92534100,-2.4277530858114016,481.9980684447119,411.3339323552882,51.8905241092579,6.436823704216977,3.93963698777448,,,,2.4971867164424966
666,2023-08-28,464.820007,469.799988,448.880005,468.350006,468.311432,68519200,1.7753950898078186,482.1842585413644,411.25374195863554,56.80179681803229,7.176924873802818,4.5870945649801484,,,,2.5898303088226697
667,2023-08-29,466.660004,490.809998,463.910004,487.839996,487.799805,70139700,4.161415554673864,487.0674066509295,408.6475927490704,69.71766906263721,9.22974493688224,5.515624639360567,,,,3.7141202975216725
668,2023-08-30,490.440002,499.269989,484.25,492.640015,492.599426,73520600,0.9839330598879537,494.2610010642239,406.448999635776,71.33812080919805,11.115804964230731,6.6356607043346,,,,4.480144259896131
669,2023-08-31,493.799988,497.440002,489.579987,493.549988,493.509338,52857000,0.18471357833163,500.6307859619248,404.9192141380752,78.97067426115512,12.539401920538296,7.81640894757534,,,,4.722992972962956
670,2023-09-01,497.619995,498.0,481.420013,485.089996,485.050049,46319100,-1.714110466152008,504.5600468118647,404.8189540881354,68.84608377839248,12.83698533735418,8.82052422553111,,,,4.016461111823071
671,2023-09-05,482.230011,488.51001,478.600006,485.480011,485.440033,38265300,0.0804005448918898,507.987834263702,404.5221664362981,68.4763392239554,12.954956614490811,9.64741070332305,,,,3.307545911167761
672,2023-09-06,484.410004,485.48999,465.799988,470.609985,470.609985,46867000,-3.0629532963407646,509.358774244518,405.5482234554819,63.23779018439521,11.713536519774609,10.060635866613362,,,,1.6529006531612467
673,2023-09-07,455.25,463.440002,451.519989,462.410004,462.410004,43333000,-1.7424154313257834,509.0021819531093,409.5918152468907,60.21436570859474,9.953296804315755,10.039168054153842,,,,-0.08587124983808714
674,2023-09-08,459.420013,466.059998,452.709991,455.720001,455.720001,47306900,-1.446768655982622,507.7777068526384,414.0002899473617,57.67646027395909,7.927088277340204,9.616752098791114,,,,-1.6896638214509103
675,2023-09-11,461.480011,461.630005,443.119995,451.779999,451.779999,47396600,-0.8645663985241803,503.29521700698194,422.8057808930181,42.24264807845295,5.9349636219907325,8.880394403431039,,,,-2.9454307814403062
676,2023-09-12,447.380005,456.730011,445.309998,448.700012,448.700012,34925600,-0.6817448773335233,502.6546663129832,424.5633328870167,46.214431163559965,4.060850315127368,7.916485585770305,,,,-3.855635270642937
677,2023-09-13,446.0,459.299988,445.029999,454.850006,454.850006,39835500,1.3706248797693332,501.9955745430336,426.7674258569664,41.59884791603188,3.036848239207245,6.9405581164576935,,,,-3.9037098772504484
678,2023-09-14,459.5,459.869995,451.309998,455.809998,455.809998,37009700,0.2110568291385339,500.6736911832782,430.1843105167216,41.8921652510472,2.276540011757561,6.007754495517667,,,,-3.7312144837601062
679,2023-09-15,453.410004,455.98999,438.079987,439.0,439.0,50571300,-3.687939727903911,499.96313902096415,431.4508624790358,39.71045662317185,0.3139449502313027,4.8689925864603945,,,,-4.555047636229092
680,2023-09-18,427.480011,442.420013,420.0,439.660004,439.660004,50027100,0.1503425968109484,499.0631829274908,433.0178199725093,34.96488354634948,-1.174628581736329,3.66026835282105,,,,-4.834896934557379
681,2023-09-19,438.329987,439.660004,430.019989,435.200012,435.200012,37306400,-1.0144184050000615,500.0305296455885,428.6034731544116,17.255537193603132,-2.6832866528592376,2.3915573516849924,,,,-5.0748440045442305
682,2023-09-20,436.0,439.029999,422.230011,422.390015,422.390015,36710800,-2.943473494205695,502.8626424728976,422.3423625271024,10.261321999074184,-4.8565850544187015,0.9419288704642536,,,,-5.798513924882955
683,2023-09-21,415.829987,421.0,409.799988,410.170013,410.170013,44893000,-2.893061286024956,505.8679904268606,413.2380154731393,8.184559907406225,-7.478780998040349,-0.742213103236667,,,,-6.736567894803682
684,2023-09-22,415.720001,421.149994,412.309998,416.100006,416.100006,47923600,1.445740256979744,506.5702898342235,406.9827161657766,14.50036022440102,-8.974931871270485,-2.3887568568434308,,,,-6.586175014427054
685,2023-09-25,415.910004,425.359985,411.769989,422.220001,422.220001,41909100,1.470799065549655,506.967032839996,402.7899739600039,19.26140383758731,-9.556646693644325,-3.82233482420361,,,,-5.734311869440715
686,2023-09-26,420.01001,428.200012,416.549988,419.109985,419.109985,40228200,-0.7365866118692055,506.4427090787752,398.39029562122494,21.74674958148985,-10.151590959679195,-5.088186051298727,,,,-5.063404908380468
687,2023-09-27,423.299988,428.720001,416.290009,424.679993,424.679993,44493500,1.329008661055897,501.9332301137274,396.5837742862726,28.68601387032244,-10.05769661586396,-6.082088164211774,,,,-3.975608451652187
688,2023-09-28,424.600006,434.459991,421.149994,430.890015,430.890015,42466300,1.4622826839878922,495.255828042466,397.0861763575341,35.896861617701674,-9.374128675657005,-6.74049626650082,,,,-2.633632409156185
689,2023-09-29,438.269989,441.440002,433.070007,434.98999,434.98999,39722100,0.951513114083169,487.140139667455,399.345864932545,40.48077233268295,-8.404678538165456,-7.073332720833748,,,,-1.3313458173317079
690,2023-10-02,440.299988,451.75,438.609985,447.820007,447.820007,43329800,2.949497067737128,480.7251484040669,402.03385729593305,49.55074282465064,-6.52588088015159,-6.963842352697316,,,,0.4379614725457266
691,2023-10-03,448.079987,451.299988,432.459991,435.170013,435.170013,47085000,-2.8247942928552483,472.332062552791,405.3959433472091,40.57832628407093,-5.988635730651879,-6.768801028288229,,,,0.7801652976363505
692,2023-10-04,437.420013,441.429993,432.920013,440.410004,440.410004,36182100,1.2041250186050956,467.33472793463176,407.3732798653684,42.917589480589065,-5.081465625139003,-6.431333947658384,,,,1.3498683225193808
693,2023-10-05,440.5,449.0,438.880005,446.880005,446.880005,39348300,1.4690858384770022,464.5639315902256,408.5910763097743,54.00488129666425,-3.7966859399064674,-5.9044043461080005,,,,2.107718406201533
694,2023-10-06,441.929993,457.890015,440.26001,457.619995,457.619995,43339700,2.4033274883265454,464.94397472565504,408.401032574345,58.279546449906185,-1.8900737541555368,-5.1015382277175085,,,,3.2114644735619717
695,2023-10-09,448.420013,456.049988,443.679993,452.730011,452.730011,40967500,-1.068568693114036,465.1013300790418,408.33867842095816,58.04940830876226,-0.764834169830408,-4.234197416140089,,,,3.4693632463096806
696,2023-10-10,453.100006,462.589996,450.880005,457.980011,457.980011,36858200,1.159631540308914,466.67185985320646,407.6961485467936,67.56143304783572,0.5442832728155054,-3.27850127834897,,,,3.8227845511644754
697,2023-10-11,461.959991,468.589996,460.5,468.059998,468.059998,37813700,2.200966583233699,469.5098556981955,406.17915190180446,79.18136947169043,2.367843955540195,-2.149232231571137,,,,4.517076187111332
698,2023-10-12,467.769989,476.089996,463.299988,469.450012,469.450012,48132500,0.2969734662093382,472.336019181078,404.716989818922,78.18278361433386,3.8804599211445634,-0.943293801027997,,,,4.82375372217256
699,2023-10-13,469.600006,471.160004,452.799988,454.609985,454.609985,47411500,-3.161151692546982,473.8747592136596,404.73924828634046,65.66700969969764,3.8375163167474966,0.0128682225271017,,,,3.824648094220395
700,2023-10-16,450.630005,462.25,449.119995,460.950012,460.950012,37509900,1.3946079516929275,476.2706263630747,404.4723819369252,69.6247713309893,4.265895802570299,0.8634737385357412,,,,3.4024220640345577
701,2023-10-17,440.0,447.540009,424.799988,439.380005,439.380005,81233300,-4.679467716338848,476.4014422721224,404.7595653278777,55.99510916946222,2.8322222395817107,1.2572234387449353,,,,1.5749988008367755
702,2023-10-18,425.910004,432.190002,418.25,421.959991,421.959991,62729400,-3.9646806413050073,476.4264005658173,404.6916046341827,46.66317086489212,0.287066938213627,1.0631921386386736,,,,-0.7761252004250465
703,2023-10-19,428.109985,432.970001,418.820007,421.01001,421.01001,50123300,-0.2251353256854105,475.32481924474087,406.8771856552592,44.65024630255341,-1.7860539838064824,0.4933429141496424,,,,-2.2793968979561248
